"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",Quantity,UOM,Step,"Activity Code","Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : Huck Aluminum T",H445-18-VP,4,EA,299,FRP7,0.17391,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : 15/32 SS Shackle w/ Nylon Thimbled Loop",H438-18,2,EA,299,FRP3,0.04762,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : 15/32 SS Shackle w/ Nylon Thimbled Loop",H438-18,2,EA,299,FRP3,0.04762,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Aluminum Knot-Ball 18mm 400/box",H444-18-VP,192,EA,299,FRP8,8.34783,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : 3/8"" -16 Threaded Stud",THR38SS,4,FT,599,FRP4,0.06667,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : 3/8"" -16 Threaded Stud",THR38SS,4,FT,599,FRP4,0.06667,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : 3/8"" -16 Threaded Stud",THR38SS,4,FT,599,FRP4,0.06667,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : 3/8"" -16 Threaded Stud",THR38SS,4,FT,599,FRP4,0.06667,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,4,EA,299,FRP6,0.00167,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,4,EA,299,FRP6,0.00167,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,4,EA,299,FRP6,0.00167,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,4,EA,299,FRP6,0.00167,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,2,EA,299,FRP6,0.00083,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,4,EA,299,FRP6,0.00167,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,4,EA,299,FRP6,0.00167,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,2,EA,299,FRP6,0.00083,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,4,EA,299,FRP6,0.00167,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : Huck Aluminum T",H438-18-VPS,4,EA,299,FRP6,0.00167,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : 15/32 SS Shackle w/ Nylon Thimbled Loop",TM12NYH,2,EA,299,FRP3,0.06667,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"Term : 15/32 SS Shackle w/ Nylon Thimbled Loop",TM12NYH,2,EA,299,FRP3,0.06667,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,3.524,M,140,CUTP,0.18333,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,4.744,M,140,CUTP,0.18333,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,5.964,M,140,CUTP,0.18333,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,7.184,M,140,CUTP,0.18333,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,1.124,M,140,CUTP,0.18333,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,2.344,M,140,CUTP,0.18333,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,4.832,M,140,CUTP,0.15,,000,181,181,,,
,080817JR1101,,NF18mm,"18mm Netform; Rope: 18mm Hercules Rope Black - Fiber Core;Mesh Size: N/A;   Term : 15/32 SS Shackle w/ Nylon Thimbled Loop;    Term : 3/8"" -16 Threaded Stud;    Term : Huck Aluminum T;  Joint Color:Black",1,"18mm Hercules Rope Black - Fiber Core",RNF18BK-FC,5.27,M,140,CUTP,0.15,,000,181,181,,,
